Current Step,Time Remaining,Expected Temp (new),External Temp,Chamber Temp,Time,,,,,,,,,,,
0,999,0,0,0,0,0,,,,,,,,,,
0,999,25,26.5,0,5,0.08,,,,,,,,,,
0,999,25,25.9,0,21,0.35,,,,,,,,,,
0,999,25,25.7,0,38,0.63,,,,,,,,,,
0,999,25,25.3,0,54,0.9,,,,,,,,,,
0,999,26.2,25.3,0,71,1.18,,,,,,,,,,
0,999,27.3,25.9,0,88,1.47,,,,,,,,,,
0,999,28.8,27.2,0,104,1.73,,,,,,,,,,
0,999,32.1,28.7,0,121,2.02,,,,,,,,,,
0,999,31.5,30.3,0,138,2.3,,,,,,,,,,
0,999,33,31.8,0,154,2.57,,,,,,,,,,
0,999,34.4,33.4,0,171,2.85,,,,,,,,,,
0,999,35.7,35.3,0,187,3.12,,,,,,,,,,
0,999,37.1,37.3,0,204,3.4,,,,,,,,,,
0,999,38.5,39.3,0,221,3.68,,,,,,,,,,
0,999,39.9,41.1,0,237,3.95,,,,,,,,,,
0,999,41.4,43.1,0,254,4.23,,,,,,,,,,
0,999,42.8,44.7,0,270,4.5,,,,,,,,,,
0,999,44,46.3,0,287,4.78,,,,,,,,,,
0,999,45.3,47.8,0,304,5.07,,,,,,,,,,
0,999,48.4,49.3,0,320,5.33,,,,,,,,,,
0,999,50,50.5,0,337,5.62,,,,,,,,,,
0,999,50,51.8,0,354,5.9,,,,,,,,,,
0,999,50,52.5,0,370,6.17,,,,,,,,,,
0,999,50,52.5,0,387,6.45,,,,,,,,,,
0,999,50,51.9,0,403,6.72,,,,,,,,,,
0,999,50,51.2,0,420,7,,,,,,,,,,
0,999,50,50.3,0,437,7.28,,,,,,,,,,
0,999,50,49.6,0,453,7.55,,,,,,,,,,
0,999,50,49,0,470,7.83,,,,,,,,,,
0,999,50,48.7,0,486,8.1,,,,,,,,,,
0,999,50,48.7,0,503,8.38,,,,,,,,,,
0,999,50,48.8,0,520,8.67,,,,,,,,,,
0,999,50,49,0,536,8.93,,,,,,,,,,
0,999,50,49.3,0,553,9.22,,,,,,,,,,
0,999,50,49.6,0,570,9.5,,,,,,,,,,
0,999,50,49.8,0,586,9.77,,,,,,,,,,
0,999,50,50.1,0,603,10.05,,,,,,,,,,
0,999,50,50.3,0,619,10.32,,,,,,,,,,
0,999,50,50.6,0,636,10.6,,,,,,,,,,
0,999,50,50.7,0,653,10.88,,,,,,,,,,
0,999,50,50.8,0,669,11.15,,,,,,,,,,
0,999,50,51,0,686,11.43,,,,,,,,,,
0,999,50,51,0,703,11.72,,,,,,,,,,
0,999,50,51.1,0,719,11.98,,,,,,,,,,
0,999,50,51,0,736,12.27,,,,,,,,,,
0,999,50,51.1,0,752,12.53,,,,,,,,,,
0,999,50,51.1,0,769,12.82,,,,,,,,,,
0,999,50,51.1,0,786,13.1,,,,,,,,,,
0,999,50,51.2,0,802,13.37,,,,,,,,,,
0,999,50,51.2,0,819,13.65,,,,,,,,,,
0,999,50,51.1,0,835,13.92,,,,,,,,,,
0,999,50,51.1,0,852,14.2,,,,,,,,,,
0,999,50,51.1,0,869,14.48,,,,,,,,,,
0,999,50,51.2,0,885,14.75,,,,,,,,,,
0,999,50,51.2,0,902,15.03,,,,,,,,,,
0,999,50,51.1,0,919,15.32,,,,,,,,,,
0,999,50,51.2,0,935,15.58,,,,,,,,,,
0,999,50,51.2,0,952,15.87,,,,,,,,,,
0,999,50,51.2,0,968,16.13,,,,,,,,,,
0,999,50,51.2,0,985,16.42,,,,,,,,,,
0,999,50,51.2,0,1002,16.7,,,,,,,,,,
0,999,50,51.1,0,1018,16.97,,,,,,,,,,
0,999,50,51.2,0,1035,17.25,,,,,,,,,,
0,999,50,51.1,0,1051,17.52,,,,,,,,,,
0,999,50,51.1,0,1068,17.8,,,,,,,,,,
0,999,50,51.1,0,1085,18.08,,,,,,,,,,
0,999,50,51,0,1101,18.35,,,,,,,,,,
0,999,49,51.1,0,1118,18.63,,,,,,,,,,
0,999,48,51.1,0,1135,18.92,,,,,,,,,,
0,999,44.5,51.1,0,1151,19.18,,,,,,,,,,
0,999,43.3,51,0,1168,19.47,,,,,,,,,,
0,999,42,51.2,0,1184,19.73,,,,,,,,,,
0,999,41,51.2,0,1201,20.02,,,,,,,,,,
0,999,39.6,51.2,0,1218,20.3,,,,,,,,,,
0,999,38.3,51.2,0,1234,20.57,,,,,,,,,,
0,999,37,51.3,0,1251,20.85,,,,,,,,,,
0,999,35.6,51.3,0,1268,21.13,,,,,,,,,,
0,999,34,51,0,1284,21.4,,,,,,,,,,
0,999,31.4,50.4,0,1301,21.68,,,,,,,,,,
0,999,30.2,49.7,0,1317,21.95,,,,,,,,,,
0,999,29,48.6,0,1334,22.23,,,,,,,,,,
0,999,27.5,46.9,0,1351,22.52,,,,,,,,,,
0,999,25.9,44.9,0,1367,22.78,,,,,,,,,,
0,999,24.5,42.6,0,1384,23.07,,,,,,,,,,
0,999,23,40.5,0,1401,23.35,,,,,,,,,,
0,999,21.9,37.8,0,1417,23.62,,,,,,,,,,
0,999,20.5,35.9,0,1434,23.9,,,,,,,,,,
0,999,19,33.9,0,1450,24.17,,,,,,,,,,
0,999,17.5,32.4,0,1467,24.45,,,,,,,,,,
0,999,16,30.6,0,1484,24.73,,,,,,,,,,
0,999,14.3,29.5,0,1500,25,,,,,,,,,,
0,999,13.2,28.6,0,1517,25.28,,,,,,,,,,
0,999,12,27.7,0,1534,25.57,,,,,,,,,,
0,999,11,26.8,0,1550,25.83,,,,,,,,,,
0,999,9.2,25.8,0,1567,26.12,,,,,,,,,,
0,999,8,24.6,0,1584,26.4,,,,,,,,,,
0,999,7,23.1,0,1600,26.67,,,,,,,,,,
0,999,6,21.8,0,1617,26.95,,,,,,,,,,
0,999,5,20.5,0,1633,27.22,,,,,,,,,,
0,999,4,19.6,0,1650,27.5,,,,,,,,,,
0,999,3,18.6,0,1667,27.78,,,,,,,,,,
0,999,2.5,17.4,0,1683,28.05,,,,,,,,,,
0,999,2,16,0,1700,28.33,,,,,,,,,,
0,999,1.5,14.9,0,1717,28.62,,,,,,,,,,
0,999,1,13.7,0,1733,28.88,,,,,,,,,,
0,999,0.8,12.4,0,1750,29.17,,,,,,,,,,
0,999,0.6,11.3,0,1766,29.43,,,,,,,,,,
0,999,0,10,0,1783,29.72,,,,,,,,,,
0,999,-1,8.6,0,1800,30,,,,,,,,,,
0,999,-1,7.1,0,1816,30.27,,,,,,,,,,
0,999,-1,5.7,0,1833,30.55,,,,,,,,,,
0,999,-1.8,4.5,0,1850,30.83,,,,,,,,,,
0,999,-2,3.4,0,1866,31.1,,,,,,,,,,
0,999,-3,2,0,1883,31.38,,,,,,,,,,
0,999,-4,0.8,0,1899,31.65,,,,,,,,,,
0,999,-5,-0.2,0,1916,31.93,,,,,,,,,,
0,999,-6,-1.6,0,1933,32.22,,,,,,,,,,
0,999,-7,-3,0,1949,32.48,,,,,,,,,,
0,999,-7,-4.4,0,1966,32.77,,,,,,,,,,
0,999,-7,-5.8,0,1983,33.05,,,,,,,,,,
0,999,-7,-6.5,0,1999,33.32,,,,,,,,,,
0,999,-7,-6.7,0,2016,33.6,,,,,,,,,,
0,999,-7,-6.5,0,2032,33.87,,,,,,,,,,
0,999,-7,-6.5,0,2049,34.15,,,,,,,,,,
0,999,-7,-6.3,0,2066,34.43,,,,,,,,,,
0,999,-7,-6.3,0,2082,34.7,,,,,,,,,,
0,999,-7,-6.3,0,2099,34.98,,,,,,,,,,
0,999,-7,-6,0,2115,35.25,,,,,,,,,,
0,999,-7,-6.1,0,2132,35.53,,,,,,,,,,
0,999,-7,-5.9,0,2149,35.82,,,,,,,,,,
0,999,-7,-5.8,0,2165,36.08,,,,,,,,,,
0,999,-7,-5.7,0,2182,36.37,,,,,,,,,,
0,999,-7,-5.6,0,2199,36.65,,,,,,,,,,
0,999,-7,-5.5,0,2215,36.92,,,,,,,,,,
0,999,-7,-5.4,0,2232,37.2,,,,,,,,,,
0,999,-7,-5.3,0,2249,37.48,,,,,,,,,,
0,999,-7,-5.3,0,2265,37.75,,,,,,,,,,
0,999,-7,-5.5,0,2282,38.03,,,,,,,,,,
0,999,-7,-5.4,0,2298,38.3,,,,,,,,,,
0,999,-7,-5.4,0,2315,38.58,,,,,,,,,,
0,999,-7,-5.4,0,2332,38.87,,,,,,,,,,
0,999,-7,-5.3,0,2348,39.13,,,,,,,,,,
0,999,-7,-5.4,0,2365,39.42,,,,,,,,,,
0,999,-7,-5.4,0,2382,39.7,,,,,,,,,,
0,999,-7,-5.4,0,2398,39.97,,,,,,,,,,
0,999,-7,-5.3,0,2415,40.25,,,,,,,,,,
0,999,-7,-5.4,0,2431,40.52,,,,,,,,,,
0,999,-7,-5.3,0,2448,40.8,,,,,,,,,,
0,999,-7,-5.3,0,2465,41.08,,,,,,,,,,
0,999,-7,-5.3,0,2481,41.35,,,,,,,,,,
0,999,-7,-5.4,0,2498,41.63,,,,,,,,,,
0,999,-6.5,-5.4,0,2515,41.92,,,,,,,,,,
0,999,-6,-5.3,0,2531,42.18,,,,,,,,,,
0,999,-5,-5.4,0,2548,42.47,,,,,,,,,,
0,999,-3,-5.4,0,2564,42.73,,,,,,,,,,
0,999,-2,-5.4,0,2581,43.02,,,,,,,,,,
0,999,-1,-5.4,0,2598,43.3,,,,,,,,,,
0,999,0,-5.5,0,2614,43.57,,,,,,,,,,
0,999,2,-5.5,0,2631,43.85,,,,,,,,,,
0,999,3,-5.4,0,2648,44.13,,,,,,,,,,
0,999,5.5,-5.4,0,2664,44.4,,,,,,,,,,
0,999,7,-5.4,0,2681,44.68,,,,,,,,,,
0,999,8.6,-5.5,0,2698,44.97,-7,,,,,,,,,-7
0,999,10,-4.9,0,2714,45.23,-6.5,,,,,,,,,-6.5
0,999,11.3,-3.4,0,2731,45.52,-6,,,,,,,,,-6
0,999,12.5,-1.7,0,2747,45.78,-5,,,,,,,,,-5
0,999,13.5,0.1,0,2764,46.07,-3,,,,,,,,,-4
0,999,15,1.9,0,2781,46.35,-2,,,,,,,,,-3
0,999,16,3.6,0,2797,46.62,-1,,,,,,,,,-2
0,999,18,5.2,0,2814,46.9,0,,,,,,,,,-1
0,999,19.6,6.7,0,2830,47.17,2,,,,,,,,,0
0,999,20.9,8.1,0,2847,47.45,3,,,,,,,,,1
0,999,22.3,9.3,0,2864,47.73,4.5,,,,,,,,,2
0,999,23.6,10.5,0,2880,48,5.8,,,,,,,,,3
0,999,25,11.8,0,2897,48.28,7,,,,,,,,,4.5
0,999,26.2,13,0,2914,48.57,8.6,,,,,,,,,5.8
0,999,27.2,14.2,0,2930,48.83,10,,,,,,,,,7
0,999,28.5,15.4,0,2947,49.12,11.3,,,,,,,,,8.6
0,999,29.8,16.6,0,2963,49.38,12.5,,,,,,,,,10
0,999,31.6,17.6,0,2980,49.67,13.5,,,,,,,,,11.3
0,999,32.5,18.9,0,2997,49.95,15,,,,,,,,,12.5
0,999,34,20.1,0,3013,50.22,16,,,,,,,,,13.5
0,999,35.5,21.2,0,3030,50.5,18,,,,,,,,,15
0,999,36,22.5,0,3047,50.78,19.6,,,,,,,,,16
0,999,36.3,23.7,0,3063,51.05,20.6,,,,,,,,,18
0,999,37.3,24.9,0,3080,51.33,22.3,,,,,,,,,19.6
0,999,39,26.2,0,3097,51.62,23.6,,,,,,,,,20.6
0,999,40.2,27.4,0,3113,51.88,25,,,,,,,,,22.3
0,999,41.8,28.6,0,3130,52.17,26.2,,,,,,,,,23.6
0,999,43,30,0,3146,52.43,27.2,,,,,,,,,25
0,999,44.3,31.7,0,3163,52.72,28.5,,,,,,,,,26.2
0,999,45.8,33.2,0,3180,53,29.8,,,,,,,,,27.2
0,999,47.2,34.3,0,3196,53.27,31.6,,,,,,,,,28.5
0,999,48,35.2,0,3213,53.55,32.5,,,,,,,,,29.8
0,999,50,36.1,0,3230,53.83,34,,,,,,,,,31.1
0,999,50,37.4,0,3246,54.1,35.5,,,,,,,,,32
0,999,50,39.6,0,3263,54.38,37.3,,,,,,,,,33.5
0,999,50,41,0,3279,54.65,39,,,,,,,,,35
0,999,50,42.3,0,3296,54.93,40.2,,,,,,,,,36.5
0,999,50,43.5,0,3313,55.22,41.8,,,,,,,,,38.5
0,999,50,44.3,0,3329,55.48,43,,,,,,,,,39.6
0,999,50,45.4,0,3346,55.77,44.3,,,,,,,,,41
0,999,50,46.6,0,3363,56.05,45.8,,,,,,,,,42
0,999,50,48.2,0,3379,56.32,47.2,,,,,,,,,43.3
0,999,50,49.5,0,3396,56.6,48,,,,,,,,,45
0,999,50,50.8,0,3413,56.88,49,,,,,,,,,46.5
0,999,50,51.7,0,3429,57.15,49.5,,,,,,,,,48.5
0,999,50,52.1,0,3446,57.43,50,,,,,,,,,50
0,999,50,51.7,0,3462,57.7,,,,,,,,,,
0,999,50,51,0,3479,57.98,,,,,,,,,,
0,999,50,50.2,0,3496,58.27,,,,,,,,,,
0,999,50,49.4,0,3512,58.53,,,,,,,,,,
0,999,50,48.6,0,3529,58.82,,,,,,,,,,
0,999,50,48.2,0,3546,59.1,,,,,,,,,,
0,999,50,48.3,0,3563,59.38,,,,,,,,,,
0,999,50,48.3,0,3579,59.65,,,,,,,,,,
0,999,50,48.6,0,3596,59.93,,,,,,,,,,
0,999,50,49,0,3613,60.22,,,,,,,,,,
0,999,50,49.4,0,3629,60.48,,,,,,,,,,
0,999,50,49.6,0,3646,60.77,,,,,,,,,,
0,999,50,50,0,3662,61.03,,,,,,,,,,
0,999,50,50.3,0,3679,61.32,,,,,,,,,,
0,999,50,50.4,0,3696,61.6,,,,,,,,,,
0,999,50,50.6,0,3712,61.87,,,,,,,,,,
0,999,50,50.7,0,3729,62.15,,,,,,,,,,
0,999,50,50.9,0,3746,62.43,,,,,,,,,,
0,999,50,50.9,0,3762,62.7,,,,,,,,,,
0,999,50,51,0,3779,62.98,,,,,,,,,,
0,999,50,50.9,0,3795,63.25,,,,,,,,,,
0,999,50,51,0,3812,63.53,,,,,,,,,,
0,999,50,51,0,3829,63.82,,,,,,,,,,
0,999,50,51,0,3845,64.08,,,,,,,,,,
0,999,50,51,0,3862,64.37,,,,,,,,,,
0,999,50,51,0,3879,64.65,,,,,,,,,,
0,999,50,51,0,3895,64.92,,,,,,,,,,
0,999,50,51,0,3912,65.2,,,,,,,,,,
0,999,50,51,0,3929,65.48,,,,,,,,,,
0,999,50,50.9,0,3945,65.75,,,,,,,,,,
0,999,50,51.1,0,3962,66.03,,,,,,,,,,
0,999,50,51.1,0,3978,66.3,,,,,,,,,,
0,999,50,51,0,3995,66.58,,,,,,,,,,
0,999,49,50.9,0,4012,66.87,,,,,,,,,,
0,999,48,51,0,4028,67.13,,,,,,,,,,
0,999,44.5,51,0,4045,67.42,,,,,,,,,,
0,999,43.3,51,0,4062,67.7,,,,,,,,,,
0,999,42,50.9,0,4078,67.97,,,,,,,,,,
0,999,41,51,0,4095,68.25,,,,,,,,,,
0,999,39.6,51,0,4112,68.53,,,,,,,,,,
0,999,38.3,51,0,4128,68.8,,,,,,,,,,
0,999,37,51.1,0,4145,69.08,,,,,,,,,,
0,999,35.6,51,0,4161,69.35,,,,,,,,,,
0,999,34,50.4,0,4178,69.63,,,,,,,,,,
0,999,31.4,49.1,0,4195,69.92,,,,,,,,,,
0,999,30.2,47.1,0,4211,70.18,,,,,,,,,,
0,999,29,44.6,0,4228,70.47,,,,,,,,,,
0,999,27.5,42.1,0,4245,70.75,,,,,,,,,,
0,999,25.9,39.9,0,4261,71.02,,,,,,,,,,
0,999,24.5,38.2,0,4278,71.3,,,,,,,,,,
0,999,23,36.9,0,4295,71.58,,,,,,,,,,
0,999,21.9,35.7,0,4311,71.85,,,,,,,,,,
0,999,20.5,34.8,0,4328,72.13,,,,,,,,,,
0,999,19,33.8,0,4344,72.4,,,,,,,,,,
0,999,17.5,32.8,0,4361,72.68,,,,,,,,,,
0,999,16,31.8,0,4378,72.97,,,,,,,,,,
0,999,14.3,30.7,0,4394,73.23,,,,,,,,,,
0,999,13.2,29.4,0,4411,73.52,,,,,,,,,,
0,999,12,28.2,0,4428,73.8,,,,,,,,,,
0,999,11,27,0,4444,74.07,,,,,,,,,,
0,999,9.2,25.6,0,4461,74.35,,,,,,,,,,
0,999,8,24.2,0,4478,74.63,,,,,,,,,,
0,999,7,22.8,0,4494,74.9,,,,,,,,,,
0,999,6,21.7,0,4511,75.18,,,,,,,,,,
0,999,5,20.1,0,4528,75.47,,,,,,,,,,
0,999,4,18.8,0,4544,75.73,,,,,,,,,,
0,999,3,17.5,0,4561,76.02,,,,,,,,,,
0,999,2.5,16.5,0,4577,76.28,,,,,,,,,,
0,999,2,15.3,0,4594,76.57,,,,,,,,,,
0,999,1.5,14.1,0,4611,76.85,,,,,,,,,,
0,999,1,12.5,0,4627,77.12,,,,,,,,,,
0,999,0.8,11.4,0,4644,77.4,,,,,,,,,,
0,999,0.6,9.9,0,4661,77.68,,,,,,,,,,
0,999,0,8.8,0,4677,77.95,,,,,,,,,,
0,999,-1,7.3,0,4694,78.23,,,,,,,,,,
0,999,-1,6.2,0,4711,78.52,,,,,,,,,,
0,999,-1,4.7,0,4727,78.78,,,,,,,,,,
0,999,-1.8,3.6,0,4744,79.07,,,,,,,,,,
0,999,-2,2.1,0,4760,79.33,,,,,,,,,,
0,999,-3,0.8,0,4777,79.62,,,,,,,,,,
0,999,-4,-0.2,0,4794,79.9,,,,,,,,,,
0,999,-5,-1.7,0,4810,80.17,,,,,,,,,,
0,999,-6,-2.9,0,4827,80.45,,,,,,,,,,
0,999,-7,-4.2,0,4844,80.73,,,,,,,,,,
0,999,-7,-5.5,0,4860,81,,,,,,,,,,
0,999,-7,-6.6,0,4877,81.28,,,,,,,,,,
0,999,-7,-6.7,0,4894,81.57,,,,,,,,,,
0,999,-7,-6.7,0,4910,81.83,,,,,,,,,,
0,999,-7,-6.7,0,4927,82.12,,,,,,,,,,
0,999,-7,-6.6,0,4944,82.4,,,,,,,,,,
0,999,-7,-6.5,0,4960,82.67,,,,,,,,,,
0,999,-7,-6.3,0,4977,82.95,,,,,,,,,,
0,999,-7,-6.1,0,4993,83.22,,,,,,,,,,
0,999,-7,-6,0,5010,83.5,,,,,,,,,,
0,999,-7,-6,0,5027,83.78,,,,,,,,,,
0,999,-7,-5.8,0,5043,84.05,,,,,,,,,,
0,999,-7,-5.7,0,5060,84.33,,,,,,,,,,
0,999,-7,-5.7,0,5077,84.62,,,,,,,,,,
0,999,-7,-5.5,0,5093,84.88,,,,,,,,,,
0,999,-7,-5.5,0,5110,85.17,,,,,,,,,,
0,999,-7,-5.5,0,5127,85.45,,,,,,,,,,
0,999,-7,-5.6,0,5143,85.72,,,,,,,,,,
0,999,-7,-5.4,0,5160,86,,,,,,,,,,
0,999,-7,-5.5,0,5177,86.28,,,,,,,,,,
0,999,-7,-5.3,0,5193,86.55,,,,,,,,,,
0,999,-7,-5.3,0,5210,86.83,,,,,,,,,,
0,999,-7,-5.4,0,5227,87.12,,,,,,,,,,
0,999,-7,-5.4,0,5243,87.38,,,,,,,,,,
0,999,-7,-5.4,0,5260,87.67,,,,,,,,,,
0,999,-7,-5.4,0,5277,87.95,,,,,,,,,,
0,999,-7,-5.4,0,5293,88.22,,,,,,,,,,
0,999,-7,-5.4,0,5310,88.5,,,,,,,,,,
0,999,-7,-5.6,0,5326,88.77,,,,,,,,,,
0,999,-7,-5.5,0,5343,89.05,,,,,,,,,,
0,999,-7,-5.6,0,5360,89.33,,,,,,,,,,
0,999,-7,-5.6,0,5376,89.6,,,,,,,,,,
0,999,-7,-5.5,0,5393,89.88,,,,,,,,,,
0,999,-6.6,-5.5,0,5410,90.17,,,,,,,,,,
0,999,-6.5,-5.4,0,5426,90.43,,,,,,,,,,
0,999,-6,-5.4,0,5443,90.72,,,,,,,,,,
0,999,-5,-5.4,0,5460,91,,,,,,,,,,
0,999,-3,-5.5,0,5476,91.27,,,,,,,,,,
0,999,-2,-5.5,0,5493,91.55,,,,,,,,,,
0,999,-1,-5.4,0,5510,91.83,,,,,,,,,,
0,999,0,-5.4,0,5526,92.1,,,,,,,,,,
0,999,2,-5.4,0,5543,92.38,,,,,,,,,,
0,999,3,-5.4,0,5559,92.65,,,,,,,,,,
0,999,5.5,-5.5,0,5576,92.93,,,,,,,,,,
0,999,7,-5,0,5593,93.22,,,,,,,,,,
0,999,8.6,-3.6,0,5609,93.48,,,,,,,,,,
0,999,10,-1.8,0,5626,93.77,,,,,,,,,,
0,999,11.3,-0.2,0,5643,94.05,,,,,,,,,,
0,999,12.5,1.7,0,5659,94.32,,,,,,,,,,
0,999,13.5,3.4,0,5676,94.6,,,,,,,,,,
0,999,15,5,0,5693,94.88,,,,,,,,,,
0,999,16,6.5,0,5709,95.15,,,,,,,,,,
0,999,18,7.9,0,5726,95.43,,,,,,,,,,
0,999,19.6,9.2,0,5743,95.72,,,,,,,,,,
0,999,20.9,10.4,0,5759,95.98,,,,,,,,,,
0,999,22.3,11.7,0,5776,96.27,,,,,,,,,,
0,999,23.6,12.8,0,5793,96.55,,,,,,,,,,
0,999,25,14,0,5809,96.82,,,,,,,,,,
0,999,26.2,15.2,0,5826,97.1,,,,,,,,,,
0,999,27.2,16.4,0,5843,97.38,,,,,,,,,,
0,999,28.5,17.6,0,5859,97.65,,,,,,,,,,
0,999,29.8,18.8,0,5876,97.93,,,,,,,,,,
0,999,31.6,20,0,5892,98.2,,,,,,,,,,
0,999,32.5,21.2,0,5909,98.48,,,,,,,,,,
0,999,34,22.4,0,5926,98.77,,,,,,,,,,
0,999,35.5,23.5,0,5942,99.03,,,,,,,,,,
0,999,36,24.7,0,5959,99.32,,,,,,,,,,
0,999,36.3,26.2,0,5976,99.6,,,,,,,,,,
0,999,37.3,27.2,0,5992,99.87,,,,,,,,,,
0,999,39,28.5,0,6009,100.15,,,,,,,,,,
0,999,40.2,29.8,0,6026,100.43,,,,,,,,,,
0,999,41.8,31.3,0,6042,100.7,,,,,,,,,,
0,999,41.8,32.6,0,6059,100.98,,,,,,,,,,
0,999,43,33.9,0,6076,101.27,,,,,,,,,,
0,999,44.3,35.2,0,6092,101.53,,,,,,,,,,
0,999,45.8,36.6,0,6109,101.82,,,,,,,,,,
0,999,47.2,37.9,0,6125,102.08,,,,,,,,,,
0,999,50,39.2,0,6142,102.37,,,,,,,,,,
0,999,50,40.5,0,6159,102.65,,,,,,,,,,
0,999,50,41.8,0,6175,102.92,,,,,,,,,,
0,999,50,43.1,0,6192,103.2,,,,,,,,,,
0,999,50,44.5,0,6209,103.48,,,,,,,,,,
0,999,50,45.7,0,6225,103.75,,,,,,,,,,
0,999,50,46.9,0,6242,104.03,,,,,,,,,,
0,999,50,48.3,0,6259,104.32,,,,,,,,,,
0,999,50,49.6,0,6275,104.58,,,,,,,,,,
0,999,50,50.8,0,6292,104.87,,,,,,,,,,
0,999,50,51.8,0,6309,105.15,,,,,,,,,,
0,999,50,52.1,0,6325,105.42,,,,,,,,,,
0,999,50,51.8,0,6342,105.7,,,,,,,,,,
0,999,50,51.2,0,6358,105.97,,,,,,,,,,
0,999,50,50.1,0,6375,106.25,,,,,,,,,,
0,999,50,49.3,0,6392,106.53,,,,,,,,,,
0,999,50,48.6,0,6408,106.8,,,,,,,,,,
0,999,50,48.3,0,6425,107.08,,,,,,,,,,
0,999,50,48.2,0,6442,107.37,,,,,,,,,,
0,999,50,48.4,0,6458,107.63,,,,,,,,,,
0,999,50,48.6,0,6475,107.92,,,,,,,,,,
0,999,50,49,0,6492,108.2,,,,,,,,,,
0,999,50,49.5,0,6508,108.47,,,,,,,,,,
0,999,50,49.6,0,6525,108.75,,,,,,,,,,
0,999,50,50,0,6542,109.03,,,,,,,,,,
0,999,50,50.3,0,6558,109.3,,,,,,,,,,
0,999,50,50.5,0,6575,109.58,,,,,,,,,,
0,999,50,50.7,0,6592,109.87,,,,,,,,,,
0,999,50,50.8,0,6608,110.13,,,,,,,,,,
0,999,50,50.9,0,6625,110.42,,,,,,,,,,
0,999,50,50.9,0,6642,110.7,,,,,,,,,,
0,999,50,50.9,0,6658,110.97,,,,,,,,,,
0,999,50,51,0,6675,111.25,,,,,,,,,,
0,999,50,51,0,6692,111.53,,,,,,,,,,
0,999,50,51,0,6708,111.8,,,,,,,,,,
0,999,50,51.2,0,6725,112.08,,,,,,,,,,
0,999,50,51.1,0,6741,112.35,,,,,,,,,,
0,999,50,51.1,0,6758,112.63,,,,,,,,,,
0,999,50,51.1,0,6775,112.92,,,,,,,,,,
0,999,50,51,0,6791,113.18,,,,,,,,,,
0,999,50,51.1,0,6808,113.47,,,,,,,,,,
0,999,50,51.1,0,6825,113.75,,,,,,,,,,
0,999,50,51,0,6841,114.02,,,,,,,,,,
0,999,50,51,0,6858,114.3,,,,,,,,,,
0,999,50,51.1,0,6875,114.58,,,,,,,,,,
0,999,50,51,0,6891,114.85,,,,,,,,,,
0,999,50,51,0,6908,115.13,,,,,,,,,,
0,999,49,51.1,0,6925,115.42,,,,,,,,,,
0,999,48,51,0,6941,115.68,,,,,,,,,,
0,999,44.5,51.1,0,6958,115.97,,,,,,,,,,
0,999,43.3,51.1,0,6975,116.25,,,,,,,,,,
0,999,42,51.1,0,6991,116.52,,,,,,,,,,
0,999,41,51.1,0,7008,116.8,,,,,,,,,,
0,999,39.6,51,0,7024,117.07,,,,,,,,,,
0,999,38.3,50.9,0,7041,117.35,,,,,,,,,,
0,999,37,50.4,0,7058,117.63,,,,,,,,,,
0,999,35.6,49.1,0,7074,117.9,,,,,,,,,,
0,999,34,46.9,0,7091,118.18,,,,,,,,,,
0,999,31.4,44.3,0,7108,118.47,,,,,,,,,,
0,999,30.2,41.6,0,7124,118.73,,,,,,,,,,
0,999,29,39.1,0,7141,119.02,,,,,,,,,,
0,999,27.5,36.8,0,7158,119.3,,,,,,,,,,
0,999,25.9,35.5,0,7174,119.57,,,,,,,,,,
0,999,24.5,34.3,0,7191,119.85,,,,,,,,,,
0,999,23,33.5,0,7208,120.13,,,,,,,,,,
0,999,21.9,32.6,0,7224,120.4,,,,,,,,,,
0,999,20.5,31.8,0,7241,120.68,,,,,,,,,,
0,999,19,31,0,7258,120.97,,,,,,,,,,
0,999,17.5,29.8,0,7274,121.23,,,,,,,,,,
0,999,16,28.7,0,7291,121.52,,,,,,,,,,
0,999,14.3,27.8,0,7308,121.8,,,,,,,,,,
0,999,13.2,26.5,0,7324,122.07,,,,,,,,,,
0,999,12,25.2,0,7341,122.35,,,,,,,,,,
0,999,11,24,0,7358,122.63,,,,,,,,,,
0,999,9.2,22.5,0,7374,122.9,,,,,,,,,,
0,999,8,21.1,0,7391,123.18,,,,,,,,,,
0,999,7,20,0,7408,123.47,,,,,,,,,,
0,999,6,18.7,0,7424,123.73,,,,,,,,,,
0,999,5,17.4,0,7441,124.02,,,,,,,,,,
0,999,4,16.4,0,7457,124.28,,,,,,,,,,
0,999,3,15,0,7474,124.57,,,,,,,,,,
0,999,2.5,13.7,0,7491,124.85,,,,,,,,,,
0,999,2,12.5,0,7507,125.12,,,,,,,,,,
0,999,1.5,11.4,0,7524,125.4,,,,,,,,,,
0,999,1,10,0,7541,125.68,,,,,,,,,,
0,999,0.8,8.5,0,7558,125.97,,,,,,,,,,
0,999,0.6,7.1,0,7574,126.23,,,,,,,,,,
0,999,0,5.9,0,7591,126.52,,,,,,,,,,
0,999,-1,4.6,0,7608,126.8,,,,,,,,,,
0,999,-1,3.5,0,7624,127.07,,,,,,,,,,
0,999,-1,2.2,0,7641,127.35,,,,,,,,,,
0,999,-1.8,1,0,7658,127.63,,,,,,,,,,
0,999,-2,-0.2,0,7674,127.9,,,,,,,,,,
0,999,-3,-1.6,0,7691,128.18,,,,,,,,,,
0,999,-4,-3,0,7708,128.47,,,,,,,,,,
